[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    8            # unit is z*d(z) [Gy]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = ydy_PMMA.out    # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*d(y) [keV/um]               
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
   1.9953E+00   2.1544E+00   3.1419E-01  0.0006
   2.1544E+00   2.3263E+00   2.9189E-01  0.0006
   2.3263E+00   2.5119E+00   2.7451E-01  0.0006
   2.5119E+00   2.7123E+00   2.6214E-01  0.0006
   2.7123E+00   2.9286E+00   2.5430E-01  0.0006
   2.9286E+00   3.1623E+00   2.5003E-01  0.0006
   3.1623E+00   3.4145E+00   2.4810E-01  0.0006
   3.4145E+00   3.6869E+00   2.4721E-01  0.0006
   3.6869E+00   3.9811E+00   2.4612E-01  0.0006
   3.9811E+00   4.2987E+00   2.4380E-01  0.0006
   4.2987E+00   4.6416E+00   2.3948E-01  0.0006
   4.6416E+00   5.0119E+00   2.3265E-01  0.0006
   5.0119E+00   5.4117E+00   2.2310E-01  0.0006
   5.4117E+00   5.8434E+00   2.1082E-01  0.0006
   5.8434E+00   6.3096E+00   1.9602E-01  0.0007
   6.3096E+00   6.8129E+00   1.7910E-01  0.0007
   6.8129E+00   7.3564E+00   1.6057E-01  0.0007
   7.3564E+00   7.9433E+00   1.4105E-01  0.0007
   7.9433E+00   8.5770E+00   1.2122E-01  0.0008
   8.5770E+00   9.2612E+00   1.0176E-01  0.0009
   9.2612E+00   1.0000E+01   8.3302E-02  0.0010
   1.0000E+01   1.0798E+01   6.6395E-02  0.0012
   1.0798E+01   1.1659E+01   5.1445E-02  0.0014
   1.1659E+01   1.2589E+01   3.8699E-02  0.0019
   1.2589E+01   1.3594E+01   2.8240E-02  0.0025
   1.3594E+01   1.4678E+01   1.9992E-02  0.0036
   1.4678E+01   1.5849E+01   1.3755E-02  0.0053
   1.5849E+01   1.7113E+01   9.2403E-03  0.0080
   1.7113E+01   1.8478E+01   6.1188E-03  0.0123
   1.8478E+01   1.9953E+01   4.0613E-03  0.0190
   1.9953E+01   2.1544E+01   2.7679E-03  0.0288
   2.1544E+01   2.3263E+01   1.9863E-03  0.0412
   2.3263E+01   2.5119E+01   1.5221E-03  0.0545
   2.5119E+01   2.7123E+01   1.2434E-03  0.0668
   2.7123E+01   2.9286E+01   1.0736E-03  0.0773
   2.9286E+01   3.1623E+01   9.7721E-04  0.0867
   3.1623E+01   3.4145E+01   9.4166E-04  0.0958
   3.4145E+01   3.6869E+01   9.5296E-04  0.1036
   3.6869E+01   3.9811E+01   9.9762E-04  0.1078
   3.9811E+01   4.2987E+01   1.0545E-03  0.1106
   4.2987E+01   4.6416E+01   1.1192E-03  0.1129
   4.6416E+01   5.0119E+01   1.1783E-03  0.1144
   5.0119E+01   5.4117E+01   1.2266E-03  0.1174
   5.4117E+01   5.8434E+01   1.2790E-03  0.1204
   5.8434E+01   6.3096E+01   1.3213E-03  0.1214
   6.3096E+01   6.8129E+01   1.3675E-03  0.1245
   6.8129E+01   7.3564E+01   1.4522E-03  0.1280
   7.3564E+01   7.9433E+01   1.5676E-03  0.1328
   7.9433E+01   8.5770E+01   1.6920E-03  0.1384
   8.5770E+01   9.2612E+01   1.7905E-03  0.1443
   9.2612E+01   1.0000E+02   1.8012E-03  0.1510
   1.0000E+02   1.0798E+02   1.6854E-03  0.1569
   1.0798E+02   1.1659E+02   1.5136E-03  0.1675
   1.1659E+02   1.2589E+02   1.4090E-03  0.1842
   1.2589E+02   1.3594E+02   1.3329E-03  0.1944
   1.3594E+02   1.4678E+02   1.2697E-03  0.2090
   1.4678E+02   1.5849E+02   1.2992E-03  0.2240
   1.5849E+02   1.7113E+02   1.3341E-03  0.2356
   1.7113E+02   1.8478E+02   1.4091E-03  0.2479
   1.8478E+02   1.9953E+02   1.3758E-03  0.2560
   1.9953E+02   2.1544E+02   1.2224E-03  0.2744
   2.1544E+02   2.3263E+02   1.0350E-03  0.3079
   2.3263E+02   2.5119E+02   1.0447E-03  0.3415
   2.5119E+02   2.7123E+02   1.0848E-03  0.3764
   2.7123E+02   2.9286E+02   1.0690E-03  0.4194
   2.9286E+02   3.1623E+02   8.3673E-04  0.4229
   3.1623E+02   3.4145E+02   4.3374E-04  0.4153
   3.4145E+02   3.6869E+02   2.7695E-04  0.5573
   3.6869E+02   3.9811E+02   2.9612E-04  0.6036
   3.9811E+02   4.2987E+02   2.4438E-04  0.5357
   4.2987E+02   4.6416E+02   1.4484E-04  0.4799
   4.6416E+02   5.0119E+02   1.4182E-04  0.5651
   5.0119E+02   5.4117E+02   1.7076E-04  0.5891
   5.4117E+02   5.8434E+02   2.0914E-04  0.5877
   5.8434E+02   6.3096E+02   1.7253E-04  0.6337
   6.3096E+02   6.8129E+02   1.9178E-04  0.7046
   6.8129E+02   7.3564E+02   2.3997E-04  0.7072
   7.3564E+02   7.9433E+02   2.8447E-04  0.7077
   7.9433E+02   8.5770E+02   2.5297E-04  0.7824
   8.5770E+02   9.2612E+02   2.3846E-04  0.9843
   9.2612E+02   1.0000E+03   2.9550E-04  0.9998
   1.0000E+03   1.0798E+03   3.7193E-04  1.0000
   1.0798E+03   1.1659E+03   4.6823E-04  1.0000
   1.1659E+03   1.2589E+03   5.8749E-04  1.0000
   1.2589E+03   1.3594E+03   7.2829E-05  1.0000
   1.3594E+03   1.4678E+03   1.6860E-08  1.0000
   1.4678E+03   1.5849E+03   0.0000E+00  0.0000
   1.5849E+03   1.7113E+03   0.0000E+00  0.0000
   1.7113E+03   1.8478E+03   0.0000E+00  0.0000
   1.8478E+03   1.9953E+03   0.0000E+00  0.0000
   1.9953E+03   2.1544E+03   0.0000E+00  0.0000
   2.1544E+03   2.3263E+03   0.0000E+00  0.0000
   2.3263E+03   2.5119E+03   0.0000E+00  0.0000
   2.5119E+03   2.7123E+03   0.0000E+00  0.0000
   2.7123E+03   2.9286E+03   0.0000E+00  0.0000
   2.9286E+03   3.1623E+03   0.0000E+00  0.0000
   3.1623E+03   3.4145E+03   0.0000E+00  0.0000
   3.4145E+03   3.6869E+03   0.0000E+00  0.0000
   3.6869E+03   3.9811E+03   0.0000E+00  0.0000
   3.9811E+03   4.2987E+03   0.0000E+00  0.0000
   4.2987E+03   4.6416E+03   0.0000E+00  0.0000
   4.6416E+03   5.0119E+03   0.0000E+00  0.0000
   5.0119E+03   5.4117E+03   0.0000E+00  0.0000
   5.4117E+03   5.8434E+03   0.0000E+00  0.0000
   5.8434E+03   6.3096E+03   0.0000E+00  0.0000
   6.3096E+03   6.8129E+03   0.0000E+00  0.0000
   6.8129E+03   7.3564E+03   0.0000E+00  0.0000
   7.3564E+03   7.9433E+03   0.0000E+00  0.0000
   7.9433E+03   8.5770E+03   0.0000E+00  0.0000
   8.5770E+03   9.2612E+03   0.0000E+00  0.0000
   9.2612E+03   1.0000E+04   0.0000E+00  0.0000

#               Dose mean    4.0364E+00

'no. =  1,  reg  =      1'
msuc: {\huge microdosimetric_spectra_water_photon_PHITS}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.32}
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 1.00000000000000000E+07 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+07 # Total history number or Total batch number
# maxcas =     1000000 # History / Batch, only used for istdev=1
# bitrseed = 1000110000001000111111101100101001110101110010000011011101101000 # bit data of rseed
